wavenumber,transmittance
4000.0,-0.0018881732215370582
3996.0,-0.004121026171673912
3992.0,-0.00527876019753087
3988.01,-0.00444082136532131
3984.01,-0.002904902624919659
3980.01,-0.002581671772344025
3976.01,-0.003747331554911113
3972.02,-0.004985359808265079
3968.02,-0.004740716800404865
3964.02,-0.0027783044516083905
3960.02,-0.00028721919820979614
3956.03,0.0013635261351316098
3952.03,0.001586585746300426
3948.03,0.0007638927104434323
3944.03,-0.00033779331658311066
3940.04,-0.0013108376133932204
3936.04,-0.0021006784869655472
3932.04,-0.0027236729640656597
3928.04,-0.003276974521443989
3924.05,-0.0038004004030270403
3920.05,-0.003983484993026043
3916.05,-0.003595961185140065
3912.05,-0.003189405132100068
3908.05,-0.003596976811737158
3904.06,-0.0046373998981106505
3900.06,-0.004582014003014439
3896.06,-0.0023895268556472036
3892.06,0.0005328761964305828
3888.07,0.002072398211592619
3884.07,0.0014396221446720077
3880.07,-0.00018833735282866777
3876.07,-0.0013403366268724347
3872.08,-0.0019704357489059884
3868.08,-0.0030994591575479427
3864.08,-0.005296458315804208
3860.08,-0.007858517104546107
3856.09,-0.009165797145277363
3852.09,-0.008137095313044355
3848.09,-0.0061969403721648724
3844.09,-0.005289594133682857
3840.1,-0.005020295892397177
3836.1,-0.0035570197310380094
3832.1,-0.000983938458518787
3828.1,0.0002650868183761632
3824.11,-0.0008219704992763373
3820.11,-0.0023937790427324157
3816.11,-0.0017917793164438595
3812.11,0.0005849952447562518
3808.11,0.002451238955457702
3804.12,0.0028791289231036984
3800.12,0.002409867387774406
3796.12,0.0015453058463548812
3792.12,-4.991230710658628e-05
3788.13,-0.0024687963344149745
3784.13,-0.004752517314834795
3780.13,-0.00559738148878165
3776.13,-0.004690982534244848
3772.14,-0.002637032689716475
3768.14,-0.00047851567880263205
3764.14,0.0004962665526081045
3760.14,-0.00016985408648536747
3756.15,-0.0014770982731203152
3752.15,-0.0018207034577389675
3748.15,-0.0009651353951159734
3744.15,-0.0007486923493721959
3740.16,-0.0020369743364407823
3736.16,-0.003912812191384958
3732.16,-0.0056267551856848735
3728.16,-0.006943575624570725
3724.16,-0.00720027287499756
3720.17,-0.0059157888300397825
3716.17,-0.004127478037370304
3712.17,-0.003831670948104871
3708.17,-0.005338774015098988
3704.18,-0.006573841096395587
3700.18,-0.006177139850426736
3696.18,-0.004800394882959751
3692.18,-0.0033895047772600304
3688.19,-0.0023620125690665635
3684.19,-0.002336112891312483
3680.19,-0.003929644912772224
3676.19,-0.006257497088273046
3672.2,-0.006567937568089045
3668.2,-0.004089235075643901
3664.2,-0.0017571208498101927
3660.2,-0.0012217358062275965
3656.21,-0.0016519987534231644
3652.21,-0.0015623142739479919
3648.21,-0.000599515546133775
3644.21,0.0004268077786876997
3640.21,0.0012495179010616618
3636.22,0.0017967007268010122
3632.22,0.001483028319607731
3628.22,0.0004052410313375652
3624.22,0.00017243959867541773
3620.23,0.001344324215261153
3616.23,0.0020189843275446075
3612.23,0.0007360534280918938
3608.23,-0.0012168168299035284
3604.24,-0.001960430227668091
3600.24,-0.0019875481324340373
3596.24,-0.002619418810793621
3592.24,-0.0031112368394474437
3588.25,-0.001764685748769262
3584.25,0.00035691491084741177
3580.25,0.00034735514036247315
3576.25,-0.002072709547078993
3572.26,-0.004187958943936709
3568.26,-0.0035772643047998773
3564.26,-0.0010369041507424352
3560.26,0.0007245016711893254
3556.26,0.0008435886718809642
3552.27,0.0003576821263904322
3548.27,1.4852124202195511e-05
3544.27,-0.0004649225075238283
3540.27,-0.0015208044234953219
3536.28,-0.0028721412679052517
3532.28,-0.0037375843267106576
3528.28,-0.0036019209732164894
3524.28,-0.0027911013965139404
3520.29,-0.002127828381864238
3516.29,-0.0019075653971480457
3512.29,-0.0017316593489197659
3508.29,-0.0014251054144587532
3504.3,-0.0014858461534776502
3500.3,-0.00215951531110661
3496.3,-0.0027555219437396415
3492.3,-0.0024488021655712767
3488.31,-0.0012257359041030526
3484.31,0.00017548867833150797
3480.31,0.0010925423880715267
3476.31,0.0013331443865428351
3472.32,0.0009833813631150588
3468.32,0.00022314021592384365
3464.32,-0.0007406198156608197
3460.32,-0.0018892817531482018
3456.32,-0.0032123449790086482
3452.33,-0.004067843861966728
3448.33,-0.0035960378504802186
3444.33,-0.002147133016652078
3440.33,-0.0013176211335962633
3436.34,-0.0016471931998182194
3432.34,-0.0016702269274155707
3428.34,-0.00027379118797102704
3424.34,0.0013473618181428207
3420.35,0.0013146333177565354
3416.35,-0.00014870229495188628
3412.35,-0.0011312941781349132
3408.35,-0.0009140415377901552
3404.36,-0.0006261642726636262
3400.36,-0.0011530805944970047
3396.36,-0.0019620073318538634
3392.36,-0.002288128941300975
3388.37,-0.0023049738835219575
3384.37,-0.0025269160493622458
3380.37,-0.0029355694597633566
3376.37,-0.003234922694827498
3372.37,-0.0033033309800458697
3368.38,-0.003025485782934707
3364.38,-0.0022814617872874664
3360.38,-0.0013879773567990143
3356.38,-0.000866373553721222
3352.39,-0.0005864805258563113
3348.39,0.00014900616985896777
3344.39,0.001411133179401396
3340.39,0.0022720922992315743
3336.4,0.0019581023859992584
3332.4,0.0008019635006831844
3328.4,-0.0004204280251141471
3324.4,-0.0014823555034206971
3320.41,-0.002384109420590905
3316.41,-0.002607687113438906
3312.41,-0.0015955635392361487
3308.41,0.00017889623837921313
3304.42,0.001472918475848817
3300.42,0.001539429283047785
3296.42,0.0006807851110532706
3292.42,-0.000398421672192888
3288.42,-0.0013863357197148234
3284.43,-0.0023528451508892045
3280.43,-0.0032443348621955873
3276.43,-0.0037258531553655545
3272.43,-0.0034979502619533497
3268.44,-0.002707083963673315
3264.44,-0.0018914205537525434
3260.44,-0.0014859559494286225
3256.44,-0.0015064792840614627
3252.45,-0.0017597888707059685
3248.45,-0.002156300994789758
3244.45,-0.0025606952350411055
3240.45,-0.002592281564586167
3236.46,-0.0020565678045551643
3232.46,-0.0013737968265782057
3228.46,-0.0009993300084766815
3224.46,-0.000813322895884142
3220.47,-0.0006779232581376938
3216.47,-0.0011019565184158346
3212.47,-0.0025289354973821072
3208.47,-0.0040357271112616425
3204.47,-0.0039414740528198
3200.48,-0.002147395556098827
3196.48,-0.00048815660244387534
3192.48,-0.00029215075726716003
3188.48,-0.0008226098322882472
3184.49,-0.0008343063075327303
3180.49,-0.0004794599768686922
3176.49,-0.00041617931395970586
3172.49,-0.00020659403328948035
3168.5,0.000791672099110504
3164.5,0.0017592417031582692
3160.5,0.0013382248615631165
3156.5,-8.204063248679438e-05
3152.51,-0.0007317685304851721
3148.51,-0.00015349984887656008
3144.51,0.00016472321772696702
3140.51,-0.000809970089762792
3136.52,-0.002164013642168145
3132.52,-0.002676864902350729
3128.52,-0.00247141979255289
3124.52,-0.0022046031327588697
3120.53,-0.0017661687400978223
3116.53,-0.000819486990771569
3112.53,6.167482074800609e-05
3108.53,7.49309477133718e-05
3104.53,-0.0005087357334432976
