wavenumber,transmittance
4000.0,-0.0012765589147061198
3996.0,-0.0018421006608545446
3992.0,-0.0025190252275601828
3988.01,-0.003533449034621226
3984.01,-0.0038329145304020424
3980.01,-0.002447191615625521
3976.01,-3.118381097089425e-05
3972.02,0.002095848536447263
3968.02,0.0036323550035312615
3964.02,0.0051151546834073795
3960.02,0.006588294879440999
3956.03,0.007414126178486982
3952.03,0.007329438283254862
3948.03,0.006723798314932994
3944.03,0.005722632619181807
3940.04,0.004214521428694548
3936.04,0.0026580570377395746
3932.04,0.001783954849160329
3928.04,0.0014098462120186936
3924.05,0.0006001029937934782
3920.05,-0.0007686990178015
3916.05,-0.0017470742723089978
3912.05,-0.0019995836786492146
3908.05,-0.0020156257310665455
3904.06,-0.0016477858853351228
3900.06,-0.00016767917100095589
3896.06,0.0017896619414950105
3892.06,0.002285906540997351
3888.07,0.000695939787234186
3884.07,-0.001007705382089985
3880.07,-0.000705820157892541
3876.07,0.0008105272012729836
3872.08,0.0013966390868480668
3868.08,0.001069325631052797
3864.08,0.0021590281952350633
3860.08,0.005361556690203357
3856.09,0.007781965905488649
3852.09,0.0059785788302390876
3848.09,0.0012602229855331836
3844.09,-0.0019522647937696485
3840.1,-0.0019868457197481423
3836.1,-0.0010691440632001061
3832.1,-0.002206898969350309
3828.1,-0.004714275707196747
3824.11,-0.005447210958976704
3820.11,-0.0029229135129517983
3816.11,0.0004356568165874945
3812.11,0.0017732731225697576
3808.11,0.0021038092309693785
3804.12,0.003912988965039227
3800.12,0.0069328482711476834
3796.12,0.008047898299786886
3792.12,0.0061585233404925785
3788.13,0.0028830240679165965
3784.13,9.629965657452132e-05
3780.13,-0.0012187198424645064
3776.13,-0.001090944046304095
3772.14,-9.062736702855464e-05
3768.14,0.0008188428254582899
3764.14,0.0006787121451607057
3760.14,-0.00048570523367086793
3756.15,-0.0019131560180362204
3752.15,-0.00339143122705129
3748.15,-0.005318797889423536
3744.15,-0.00717664887136452
3740.16,-0.00781427086993745
3736.16,-0.007351285425206742
3732.16,-0.007092677055028773
3728.16,-0.0073907933516146026
3724.16,-0.007414000766726021
3720.17,-0.0069607046508172845
3716.17,-0.006496736919199306
3712.17,-0.005536556145783817
3708.17,-0.002735852986786641
3704.18,0.001182699038538873
3700.18,0.003327598672306167
3696.18,0.0023896167552775282
3692.18,0.0006842473845262283
3688.19,0.0018622249421857257
3684.19,0.005955108131768516
3680.19,0.009901164833837274
3676.19,0.012113515541466382
3672.2,0.013016123575983316
3668.2,0.012407076988397034
3664.2,0.009320940117545915
3660.2,0.003734919380354709
3656.21,-0.0026636463883691172
3652.21,-0.006024809867364519
3648.21,-0.003820491216669683
3644.21,0.00016102799606492878
3640.21,0.0015379539113729006
3636.22,0.0002730502346922309
3632.22,-0.0015091381011257503
3628.22,-0.0018385330979578296
3624.22,-0.00047783689829267303
3620.23,0.001587744257461707
3616.23,0.0038139369455736922
3612.23,0.005982746800248491
3608.23,0.007220873067353248
3604.24,0.0063663171748800495
3600.24,0.003170138042128409
3596.24,-0.0013902420463037621
3592.24,-0.005400780678491048
3588.25,-0.006741193269547745
3584.25,-0.00492388970833352
3580.25,-0.00171302686012557
3576.25,0.0008453022343053557
3572.26,0.0018851337280403752
3568.26,0.0013967837244573665
3564.26,-0.00015785648890458048
3560.26,-0.0018088591390762775
3556.26,-0.00232878766230101
3552.27,-0.0010759714945458088
3548.27,0.0011243360660233772
3544.27,0.0024128144388423293
3540.27,0.0020565622348458013
3536.28,0.00135380578373819
3532.28,0.0018677811439952877
3528.28,0.003931431396831683
3524.28,0.007157095356318815
3520.29,0.010843189984446073
3516.29,0.013164193895396161
3512.29,0.011990866125493454
3508.29,0.007764160146541131
3504.3,0.004454274643732437
3500.3,0.005512144793420461
3496.3,0.009357511524180845
3492.3,0.011318399197722628
3488.31,0.009211122345705315
3484.31,0.004900178168537515
3480.31,0.0014331517761729487
3476.31,0.00024257568430095447
3472.32,0.0009106792628367835
3468.32,0.0021744579683092707
3464.32,0.0025793856478873705
3460.32,0.0015595828178032168
3456.32,0.00027373618165353435
3452.33,0.00014542593412629452
3448.33,0.0008757468204729314
3444.33,0.0011848767835949718
3440.33,0.0015520240758903079
3436.34,0.0036242621481120847
3432.34,0.007131015028272495
3428.34,0.009747064236087986
3424.34,0.010068838730446278
3420.35,0.009154901841617111
3416.35,0.008822721171708058
3412.35,0.009845061162593332
3408.35,0.012009651010526867
3404.36,0.014354408541306273
3400.36,0.015042175045644623
3396.36,0.012684266210845101
3392.36,0.008511671555279371
3388.37,0.0056418003546464535
3384.37,0.005551236672919935
3380.37,0.006825364025665605
3376.37,0.007717467211310017
3372.37,0.007996583834078712
3368.38,0.007738040451143135
3364.38,0.006555498956094887
3360.38,0.005323856743117003
3356.38,0.006261656324292003
3352.39,0.00974490803662832
3348.39,0.01294341081431756
3344.39,0.013481306479593336
3340.39,0.012424821760091163
3336.4,0.012054958680312016
3332.4,0.01245708685341427
3328.4,0.012172442124290849
3324.4,0.010990591090486062
3320.41,0.009749271444890965
3316.41,0.008410969481608301
3312.41,0.0067355177743551
3308.41,0.006173808482580387
3304.42,0.00826197630504576
3300.42,0.011344296892624369
3296.42,0.011924300386832952
3292.42,0.009401108342008092
3288.42,0.006936445862350123
3284.43,0.00692997940789519
3280.43,0.007879631302149276
3276.43,0.007348176367133583
3272.43,0.005638445858264846
3268.44,0.004608718099093743
3264.44,0.004509860764291671
3260.44,0.004246083454732717
3256.44,0.003823378503804923
3252.45,0.004288692171621567
3248.45,0.0055133849781648266
3244.45,0.006064004859788864
3240.45,0.005486872670633528
3236.46,0.0051554077097873295
3232.46,0.006291589246160437
3228.46,0.008149379709758762
3224.46,0.008898213935508499
3220.47,0.007863423185166335
3216.47,0.006175530584424066
3212.47,0.00524481007623772
3208.47,0.005127735977801623
3204.47,0.004829198304228961
3200.48,0.004030978516402276
3196.48,0.0038009655415326103
3192.48,0.005126438474001021
3188.48,0.0071895612980730226
3184.49,0.00804682639903417
3180.49,0.00706123217689286
3176.49,0.0056628434129866526
3172.49,0.005454877158605843
3168.5,0.006389252962765118
