wavenumber,transmittance
4000.0,-0.010345479222649424
3996.0,-0.01203051363652072
3992.0,-0.013620939778220265
3988.01,-0.01593977107857832
3984.01,-0.017352583889107043
3980.01,-0.016109704920439085
3976.01,-0.013297109240380701
3972.02,-0.010912109460923603
3968.02,-0.008944254208024003
3964.02,-0.0066959928540564154
3960.02,-0.005293638414292102
3956.03,-0.006292360941397615
3952.03,-0.00882051839671504
3948.03,-0.01050081988038379
3944.03,-0.010928325691040835
3940.04,-0.011290612458805896
3936.04,-0.01175835133839614
3932.04,-0.011995028126779677
3928.04,-0.012714812092290653
3924.05,-0.014038907537538598
3920.05,-0.013955764065009712
3916.05,-0.011977268525180168
3912.05,-0.012098165623582856
3908.05,-0.017933186869672338
3904.06,-0.0264598143194731
3900.06,-0.029728869103732646
3896.06,-0.02671485459408825
3892.06,-0.024738334652274492
3888.07,-0.027567871364382757
3884.07,-0.03145468633520918
3880.07,-0.032480958338392596
3876.07,-0.032219306083604286
3872.08,-0.03280969488834971
3868.08,-0.03261959857433204
3864.08,-0.030132921048000614
3860.08,-0.027370522590055815
3856.09,-0.026447389653632587
3852.09,-0.026907154758019053
3848.09,-0.028155898449427216
3844.09,-0.030790258780973974
3840.1,-0.03344701438466661
3836.1,-0.032601096987399845
3832.1,-0.02909883957688133
3828.1,-0.02850792908041482
3824.11,-0.03153691953966791
3820.11,-0.031861295246290694
3816.11,-0.02557749763173963
3812.11,-0.019035696930559915
3808.11,-0.018100465499183715
3804.12,-0.019479545806388034
3800.12,-0.01627268765463811
3796.12,-0.009778871626338751
3792.12,-0.007017211420828122
3788.13,-0.009283848508245237
3784.13,-0.012356008797951713
3780.13,-0.013082089579958246
3776.13,-0.012952871652160226
3772.14,-0.014265816135607463
3768.14,-0.016720338461668174
3764.14,-0.019693199284177877
3760.14,-0.02461920286331105
3756.15,-0.03287170146363491
3752.15,-0.042880654423263415
3748.15,-0.05053311989839615
3744.15,-0.05356219409532145
3740.16,-0.05290513911395422
3736.16,-0.04914354774493852
3732.16,-0.04280782382176047
3728.16,-0.03620719257350556
3724.16,-0.032009458296028345
3720.17,-0.03130377496683725
3716.17,-0.033027635228929715
3712.17,-0.03361175800931937
3708.17,-0.02919973777485016
3704.18,-0.021515149666458226
3700.18,-0.01735212816943055
3696.18,-0.020536936236032227
3692.18,-0.026989080936936517
3688.19,-0.028527784171951072
3684.19,-0.024241690854434627
3680.19,-0.021031124487154884
3676.19,-0.021615540313438666
3672.2,-0.01998747100369147
3668.2,-0.012893689512576908
3664.2,-0.008392573000481542
3660.2,-0.01457096165631159
3656.21,-0.03147858871105767
3652.21,-0.048719988835641326
3648.21,-0.05151131141030593
3644.21,-0.041432024670620946
3640.21,-0.032085611245420906
3636.22,-0.029690709641724194
3632.22,-0.03197677063342338
3628.22,-0.03374563094888798
3624.22,-0.03274504663513873
3620.23,-0.03080602035103805
3616.23,-0.02891072175088994
3612.23,-0.025293952936267457
3608.23,-0.019393087917851264
3604.24,-0.014748331914669038
3600.24,-0.015327385185216272
3596.24,-0.021197601198034762
3592.24,-0.027999846035431243
3588.25,-0.030007579846680357
3584.25,-0.02587144593713529
3580.25,-0.020010999162508494
3576.25,-0.017407733129472535
3572.26,-0.019406799659605057
3568.26,-0.023195024251749435
3564.26,-0.024560374285113564
3560.26,-0.022903803863959526
3556.26,-0.021259730402703653
3552.27,-0.02123293749621006
3548.27,-0.021148557429789723
3544.27,-0.019111231358136443
3540.27,-0.016324491967213653
3536.28,-0.015366542212032389
3532.28,-0.016402152447021704
3528.28,-0.01686545860647581
3524.28,-0.014317261767897606
3520.29,-0.009489393364907107
3516.29,-0.005917097922665894
3512.29,-0.006447156801326425
3508.29,-0.01020441315957146
3504.3,-0.012699297938686318
3500.3,-0.010284884832508301
3496.3,-0.0048058405901709195
3492.3,-0.001742553165452021
3488.31,-0.0038929332665580173
3484.31,-0.008737428846057497
3480.31,-0.011945276589907926
3476.31,-0.012135716465630051
3472.32,-0.011186256888770825
3468.32,-0.011114059551516352
3464.32,-0.012529127296241567
3460.32,-0.015010741801618011
3456.32,-0.017459972360936857
3452.33,-0.018647632558704504
3448.33,-0.018168657718256223
3444.33,-0.016596486306630066
3440.33,-0.014059872413288191
3436.34,-0.010237474511517523
3432.34,-0.006103891786642037
3428.34,-0.003985435943631907
3424.34,-0.0049334511097965175
3420.35,-0.007163396258944442
3416.35,-0.008093660314576331
3412.35,-0.007009931125659823
3408.35,-0.004991982692848778
3404.36,-0.0034165344582783117
3400.36,-0.0034540018547439336
3396.36,-0.005769524240523415
3392.36,-0.00929302139170433
3388.37,-0.01139690348889861
3384.37,-0.010738211925067683
3380.37,-0.008926795495297358
3376.37,-0.008118743544099317
3372.37,-0.008455346422143111
3368.38,-0.009043488554874936
3364.38,-0.009721284327705925
3360.38,-0.010027535936348596
3356.38,-0.008273228231510216
3352.39,-0.003918541061792694
3348.39,0.0004257496861274253
3344.39,0.0019515908705323888
3340.39,0.0013047274948754968
3336.4,0.001186037030300468
3332.4,0.002271899550333377
3328.4,0.0027746936511459513
3324.4,0.001615589801016986
3320.41,-0.0004752311465614778
3316.41,-0.002666905255169695
3312.41,-0.004464640093721694
3308.41,-0.004580975174297567
3304.42,-0.0021367476575958784
3300.42,0.0007563603930376729
3296.42,0.0005751898087321822
3292.42,-0.003034032899211791
3288.42,-0.006665031561945952
3284.43,-0.007848846358920776
3280.43,-0.007999268126246059
3276.43,-0.009204765288237259
3272.43,-0.010937459282911306
3268.44,-0.011787106981464677
3264.44,-0.01222084471320736
3260.44,-0.013337808495759731
3256.44,-0.014336397668549241
3252.45,-0.013617776023267476
3248.45,-0.01166932173081682
3244.45,-0.010565840434878111
3240.45,-0.010973402006799766
3236.46,-0.011491689604532148
3232.46,-0.010829937479006513
3228.46,-0.009348791546165948
3224.46,-0.008288623646430187
3220.47,-0.008325633600327476
3216.47,-0.00913360690236926
3212.47,-0.009956039891996152
3208.47,-0.01054204742427997
3204.47,-0.011404673556623323
3200.48,-0.012747737163278275
3196.48,-0.013530343276735749
3192.48,-0.012575896896303158
3188.48,-0.010602071264179256
3184.49,-0.00974257647954428
3180.49,-0.010722372222145362
3176.49,-0.011901610118455336
3172.49,-0.011742169752723033
3168.5,-0.01083650952762393
3164.5,-0.010448014462594205
3160.5,-0.01038027580225762
3156.5,-0.009699281244540751
3152.51,-0.008708893584463823
3148.51,-0.00857306754899187
3144.51,-0.009472133203667419
3140.51,-0.010532866695464745
3136.52,-0.01141116308109975
3132.52,-0.012639708330981509
3128.52,-0.014182544708374323
3124.52,-0.014837312307066189
3120.53,-0.013667773025679666
3116.53,-0.011451060849019496
3112.53,-0.010039231171245538
3108.53,-0.010458931339150527
3104.53,-0.011928307119788605
3100.54,-0.012773488842374364
3096.54,-0.012204341492577982
3092.54,-0.010885276701179308
3088.54,-0.009676075152071686
3084.55,-0.008523864309948836
3080.55,-0.006950472784187516
3076.55,-0.005228166554422101
3072.55,-0.004202528247861308
3068.56,-0.003972759673439203
3064.56,-0.003779132848516803
3060.56,-0.0033757286544919968
3056.56,-0.003546979137373816
3052.57,-0.004891036387320202
3048.57,-0.0069481505667083505
3044.57,-0.0089543700248437
3040.57,-0.010697208804281808
3036.58,-0.011962668104889329
3032.58,-0.011846474761178893
3028.58,-0.009588633387373646
3024.58,-0.00574951074676372
3020.58,-0.0018630068131939848
3016.59,0.0008664081596969908
3012.59,0.0023759673080947924
3008.59,0.0036268569970355075
3004.59,0.005773470636785946
3000.6,0.00915300669921338
2996.6,0.013012518499228264
2992.6,0.016480455877625706
2988.6,0.019635899260311708
2984.61,0.023160907706543887
2980.61,0.02698615766513563
2976.61,0.029945773288177192
2972.61,0.030943720229773132
2968.62,0.030045664613061705
2964.62,0.028258383576235953
2960.62,0.026539552541357744
2956.62,0.025348112597311998
2952.63,0.024739803461773083
2948.63,0.024422842573120516
2944.63,0.02397332917092277
2940.63,0.02331404885060736
2936.63,0.022717880168499
2932.64,0.02212748404607356
2928.64,0.020945340882411467
2924.64,0.018906664699066513
2920.64,0.016798222957027955
2916.65,0.015578932708276098
2912.65,0.01503468924554189
2908.65,0.014243539379650064
2904.65,0.01281216523254889
2900.66,0.01108639636794026
2896.66,0.009631384214641183
2892.66,0.008782709036699424
2888.66,0.008523700622239862
2884.67,0.008527030017863632
2880.67,0.008375295982789355
2876.67,0.007899915985499894
2872.67,0.007167968179533357
2868.68,0.006150968026682437
2864.68,0.004798314007312489
2860.68,0.0035367710718911607
2856.68,0.0031773466824236048
2852.68,0.003989379816341322
2848.69,0.005177226359517714
2844.69,0.005776348676573097
2840.69,0.005635054349093709
2836.69,0.005030347620153886
2832.7,0.004170147964897893
2828.7,0.003467282429731983
2824.7,0.003480676306324199
2820.7,0.0040629804367505965
2816.71,0.004312272274473379
2812.71,0.0039021603918659963
2808.71,0.003747971800417466
2804.71,0.004558125671401958
2800.72,0.005448769929564905
2796.72,0.005101889850446685
2792.72,0.0037232919308630864
2788.72,0.002715021528645589
2784.73,0.0026254551545219253
2780.73,0.0026769860136850107
2776.73,0.002428750711545009
2772.73,0.0026013563681648345
2768.74,0.003737553575768219
2764.74,0.00503819720611676
2760.74,0.005261613760061011
2756.74,0.004229492795259474
2752.74,0.002886857771605595
2748.75,0.002140675676627877
2744.75,0.0021542541300362972
2740.75,0.0025765403794161153
2736.75,0.003009779104991551
2732.76,0.0032741411990406446
2728.76,0.0034350468852386087
2724.76,0.003635245533146968
2720.76,0.0039020038816891586
2716.77,0.0042031972935704445
2712.77,0.004601688430356148
2708.77,0.005138016391664647
2704.77,0.005582193376055183
2700.78,0.0056172567116799296
2696.78,0.005361996942453687
2692.78,0.0053840285567836495
2688.78,0.006027023958871294
2684.79,0.00697440698019563
2680.79,0.007727466907277861
2676.79,0.008345692012498167
2672.79,0.009390164085831258
2668.79,0.011128317025273678
2664.8,0.0130532656087654
2660.8,0.014351664469148408
2656.8,0.014715435847082027
2652.8,0.01454392953803952
2648.81,0.014406166237737949
2644.81,0.014398260399747887
2640.81,0.01420350700776513
2636.81,0.01368295875384298
2632.82,0.013135239507184681
2628.82,0.013045641532525548
2624.82,0.013811543451053693
2620.82,0.01555472799614551
