wavenumber,transmittance
4000.0,-0.0023183963649219506
3996.0,-0.0035259361672870886
3992.0,-0.00422047578442537
3988.01,-0.005250146395350714
3984.01,-0.005934177228761633
3980.01,-0.004755118113842376
3976.01,-0.0017319106426484931
3972.02,0.0015267838561708747
3968.02,0.0038626265788604835
3964.02,0.0054675368565511384
3960.02,0.0067474891418209
3956.03,0.007388693769966
3952.03,0.007164200733187588
3948.03,0.0066299272715130714
3944.03,0.006198099474239672
3940.04,0.005625995408536396
3936.04,0.004780602574927034
3932.04,0.0039533355596086195
3928.04,0.0030322930530705806
3924.05,0.0013105754805806814
3920.05,-0.001121987955295663
3916.05,-0.002904425426559653
3912.05,-0.003351967134774093
3908.05,-0.0031280251229933195
3904.06,-0.002668649337262114
3900.06,-0.001505204328551687
3896.06,0.0002773232137826932
3892.06,0.0012503153691497864
3888.07,0.0005534134570117189
3884.07,-0.000495962235824385
3880.07,-8.958097971694821e-05
3876.07,0.0012320622776004306
3872.08,0.0016018641619467795
3868.08,0.0010626088555653885
3864.08,0.0018699110606486317
3860.08,0.00475048578704565
3856.09,0.007031646426039991
3852.09,0.005587418834431883
3848.09,0.00161718536579321
3844.09,-0.0011417578063276093
3840.1,-0.0015837835319754262
3836.1,-0.0016425809856688998
3832.1,-0.003160933707254341
3828.1,-0.004967268598363373
3824.11,-0.004708949256634449
3820.11,-0.0019557737953965456
3816.11,0.0007550921177531645
3812.11,0.0015263829797838918
3808.11,0.0019356534418480688
3804.12,0.004187792243964135
3800.12,0.007426025398588397
3796.12,0.008228342401045995
3792.12,0.005623265759142893
3788.13,0.0015993604465974086
3784.13,-0.001376245259119426
3780.13,-0.0019507658478693307
3776.13,-0.0006928323155188047
3772.14,0.0007685780511209927
3768.14,0.0010940237831316851
3764.14,0.00018363136216277662
3760.14,-0.0009421372350952251
3756.15,-0.001606258469957126
3752.15,-0.0024992500175932968
3748.15,-0.004517454388697174
3744.15,-0.006475201790963379
3740.16,-0.00657110054282954
3736.16,-0.0053556171752058915
3732.16,-0.004948938508118311
3728.16,-0.005844185354628945
3724.16,-0.00670024547322387
3720.17,-0.006918168599936543
3716.17,-0.006869880270409454
3712.17,-0.006019047679043037
3708.17,-0.002993418535213948
3704.18,0.0012789736744595874
3700.18,0.0035890314485642933
3696.18,0.0025410667481863586
3692.18,0.00069302806399051
3688.19,0.0019244121588514226
3684.19,0.006069063295794603
3680.19,0.009744898450954251
3676.19,0.01141129313074493
3672.2,0.011963392072026059
3668.2,0.01145552980536422
3664.2,0.008622893982531589
3660.2,0.003210561266727129
3656.21,-0.0030711148747031153
3652.21,-0.006353338991006168
3648.21,-0.004248341139701978
3644.21,-0.0005176104068658704
3640.21,0.0007517673671957138
3636.22,-0.0003304230327328728
3632.22,-0.0018261892462872597
3628.22,-0.0021173632962254124
3624.22,-0.0010029634161494911
3620.23,0.0009502452884860658
3616.23,0.0035829856485086746
3612.23,0.0065559931160662915
3608.23,0.0084058902419635
3604.24,0.007472175575050771
3600.24,0.0036257484753131255
3596.24,-0.0015981701514743226
3592.24,-0.005787341255014988
3588.25,-0.006861924611293395
3584.25,-0.004875927284006259
3580.25,-0.0018409551212468947
3576.25,0.0006109057273458413
3572.26,0.0020959526557763493
3568.26,0.002397636043289094
3564.26,0.0011024357541453945
3560.26,-0.001244467425848683
3556.26,-0.002809864370027856
3552.27,-0.0021434010939631962
3548.27,0.00010320045581578835
3544.27,0.0014549114594027165
3540.27,0.0005751963311857425
3536.28,-0.0010191694835173992
3532.28,-0.0009798461268274309
3528.28,0.0014644075295133776
3524.28,0.0054795712990503165
3520.29,0.009603216944059162
3516.29,0.011879541065351185
3512.29,0.010654488874786002
3508.29,0.006671493456997218
3504.3,0.003717618499889539
3500.3,0.005052233179202283
3496.3,0.009236074841441934
3492.3,0.01173796481061228
3488.31,0.010134212862165254
3484.31,0.005938312618133321
3480.31,0.002298868121385098
3476.31,0.0010599159514806426
3472.32,0.001803174895097226
3468.32,0.0028241867158518216
3464.32,0.002517394455315318
3460.32,0.0008860899097043585
3456.32,-0.0002933951424019927
3452.33,0.0002078123197762872
3448.33,0.0013654618518254577
3444.33,0.0016775689670136774
3440.33,0.002122500608602518
3436.34,0.0046921429921868985
3432.34,0.008709764476148456
3428.34,0.01121451309653963
3424.34,0.01084814209177076
3420.35,0.009369350062619335
3416.35,0.009068509097818997
3412.35,0.01047335460754358
3408.35,0.012879089385703153
3404.36,0.015200429213724276
3400.36,0.01580929576446784
3396.36,0.013485988082354437
3392.36,0.009456556918618393
3388.37,0.006798203883752501
3384.37,0.006963961764346927
3380.37,0.00842973244450315
3376.37,0.00934716662325901
3372.37,0.009550366857627831
3368.38,0.009251259817636612
3364.38,0.008081483777346197
3360.38,0.0068243601313718386
3356.38,0.007705566044553792
3352.39,0.011241640118374634
3348.39,0.014615553259852629
3344.39,0.015208479416327185
3340.39,0.013879769300442872
3336.4,0.013067901894384592
3332.4,0.013274180287189507
3328.4,0.013242504211790202
3324.4,0.01251486117331946
3320.41,0.01152696813409958
3316.41,0.010091564214548267
3312.41,0.00813067770159099
3308.41,0.0073155773563954715
3304.42,0.00926376042241105
3300.42,0.012342343229980807
3296.42,0.013132863139847456
3292.42,0.01104393950799063
3288.42,0.009022351048666475
3284.43,0.009170468515440374
3280.43,0.009892540872057756
3276.43,0.008924446294753174
3272.43,0.006763117475162688
3268.44,0.005326195684000991
3264.44,0.00492804944814713
3260.44,0.004601016039527141
3256.44,0.004355949937710805
3252.45,0.005011806786502148
3248.45,0.006215578061392705
3244.45,0.006632931741207549
3240.45,0.006067655784226549
3236.46,0.005865264917552433
3232.46,0.006964775736219026
3228.46,0.00858787635502863
3224.46,0.009259871191865757
3220.47,0.008518435071741302
3216.47,0.007147375421982978
3212.47,0.006095272045566648
3208.47,0.005519547632964572
3204.47,0.004978371567143886
3200.48,0.004460931201281041
3196.48,0.004787108980898107
3192.48,0.006526829713918415
3188.48,0.008698487335049557
3184.49,0.009431611105171012
3180.49,0.008176592449391923
3176.49,0.006426601713272447
3172.49,0.005828051716236722
3168.5,0.006284516030010639
3164.5,0.006785193856697312
3160.5,0.007298812551760022
3156.5,0.008575021107303507
3152.51,0.01036158143806517
3148.51,0.011261902460576227
3144.51,0.010518790815860848
3140.51,0.008979550913544382
3136.52,0.0078079772606465215
3132.52,0.00704637140844638
3128.52,0.006282418469697217
3124.52,0.005988196278641405
3120.53,0.007012835311981386
3116.53,0.008943274909501574
3112.53,0.010086939115135233
3108.53,0.009516935697564352
3104.53,0.00840070145577742
3100.54,0.00856867713117919
3096.54,0.010263345785367342
3092.54,0.012170903990470501
3088.54,0.01349998685444628
3084.55,0.014857080266095597
3080.55,0.016944154963318015
3076.55,0.01928068917084767
3072.55,0.02087141045955606
3068.56,0.021624159250363924
3064.56,0.02226117251945925
3060.56,0.023037872379371636
3056.56,0.023405676024176772
3052.57,0.023069352359927436
3048.57,0.02264744454309791
3044.57,0.023092207005926794
3040.57,0.025368243099443848
3036.58,0.031355405319901594
3032.58,0.04374693927919545
3028.58,0.06269293496852613
3024.58,0.0819779211393391
3020.58,0.0908089223913321
3016.59,0.08275104363063975
3012.59,0.06288298974362674
3008.59,0.04274212552978694
