wavenumber,transmittance
4000.0,-0.009568268033859418
3996.0,-0.01147199326788915
3992.0,-0.013435058035028065
3988.01,-0.01594838621808206
3984.01,-0.017285988979695507
3980.01,-0.015845572699483272
3976.01,-0.012860008520077671
3972.02,-0.01031881244411811
3968.02,-0.008150594651796716
3964.02,-0.0057217493442425485
3960.02,-0.00437951469843011
3956.03,-0.005855509376936859
3952.03,-0.009129962538409793
3948.03,-0.011324865575354892
3944.03,-0.011657737327445336
3940.04,-0.011463204842819921
3936.04,-0.011355564714656083
3932.04,-0.011271046195943489
3928.04,-0.011889113665727709
3924.05,-0.013284719993701613
3920.05,-0.01354026399232489
3916.05,-0.012131890124825821
3912.05,-0.012748053405280983
3908.05,-0.018687793174634825
3904.06,-0.026886567084406437
3900.06,-0.029747996720097987
3896.06,-0.02664162081573247
3892.06,-0.024833107309148717
3888.07,-0.02771885010412042
3884.07,-0.031239779393814206
3880.07,-0.03153151606700369
3876.07,-0.03050931784533255
3872.08,-0.03064441317344975
3868.08,-0.03037831630399028
3864.08,-0.02790274204990625
3860.08,-0.02495356107237793
3856.09,-0.023740468535325535
3852.09,-0.024102738325533182
3848.09,-0.02542230726690815
3844.09,-0.027996834137794288
3840.1,-0.030550435129228032
3836.1,-0.03012933475896183
3832.1,-0.02773306663116146
3828.1,-0.028221970300041064
3824.11,-0.031672517011990496
3820.11,-0.03180077517196488
3816.11,-0.025344410969028276
3812.11,-0.019130456806478183
3808.11,-0.018862497664080817
3804.12,-0.02082000299785894
3800.12,-0.017679352341595102
3796.12,-0.010586340781280092
3792.12,-0.006797434314877869
3788.13,-0.007987701663744393
3784.13,-0.010411434594253801
3780.13,-0.01121268934628088
3776.13,-0.011552116049029611
3772.14,-0.013080698968325054
3768.14,-0.015208395620805294
3764.14,-0.017619316494950507
3760.14,-0.022237265284726873
3756.15,-0.03065842147804986
3752.15,-0.04131306864165674
3748.15,-0.04985829639877383
3744.15,-0.05358721613721017
3740.16,-0.053166892474171376
3736.16,-0.04917921863560002
3732.16,-0.04233658795779296
3728.16,-0.03525808611745169
3724.16,-0.03085406099567216
3720.17,-0.03028657443631171
3716.17,-0.03240127239964254
3712.17,-0.03337203749543668
3708.17,-0.0290856619368881
3704.18,-0.021298263621140536
3700.18,-0.01710182876790053
3696.18,-0.020447930769945354
3692.18,-0.02697200069447105
3688.19,-0.028121282755679582
3684.19,-0.023060175771867385
3680.19,-0.01917955674446467
3676.19,-0.019613469299503333
3672.2,-0.01836949813676057
3668.2,-0.011793947186535723
3664.2,-0.007661436480789348
3660.2,-0.0141414905047952
3656.21,-0.031383029309884104
3652.21,-0.04887089230829851
3648.21,-0.051682038404552794
3644.21,-0.041519656484182536
3640.21,-0.032055599751140126
3636.22,-0.02930667078192438
3632.22,-0.03073724850625355
3628.22,-0.031233720783405257
3624.22,-0.029118543118347006
3620.23,-0.026791841023310323
3616.23,-0.02541697162569617
3612.23,-0.023037377495953568
3608.23,-0.018441649326250947
3604.24,-0.014394990799492078
3600.24,-0.014680433401807705
3596.24,-0.01986257300363599
3592.24,-0.026297827758231664
3588.25,-0.028590174984422803
3584.25,-0.025136367295944925
3580.25,-0.020005984292396032
3576.25,-0.01799947800701443
3572.26,-0.020179843292517805
3568.26,-0.023438565289942127
3564.26,-0.023834056344017907
3560.26,-0.02159574246976479
3556.26,-0.02006640545195645
3552.27,-0.02032654490677782
3548.27,-0.02016082648001381
3544.27,-0.017862700963343404
3540.27,-0.015268652753891308
3536.28,-0.014942938065509365
3532.28,-0.016242410092941372
3528.28,-0.016021024846124235
3524.28,-0.012328790148540375
3520.29,-0.007006656213558223
3516.29,-0.0041731371129497975
3512.29,-0.006244538054286122
3508.29,-0.011271848554580834
3504.3,-0.01389697195845932
3500.3,-0.010554636640592432
3496.3,-0.004013106339920221
3492.3,-0.0006371647555629741
3488.31,-0.003291745055380277
3484.31,-0.008804390975547943
3480.31,-0.012142964915572933
3476.31,-0.011758207605087702
3472.32,-0.00990715455980098
3468.32,-0.009133751014638713
