wavenumber,transmittance
4000.0,-0.0077898879102067334
3996.0,-0.008815464749290902
3992.0,-0.010014251186695345
3988.01,-0.012028022305813145
3984.01,-0.013268190408473836
3980.01,-0.012134130909905451
3976.01,-0.009603733105750568
3972.02,-0.007394888828217774
3968.02,-0.005445587641762356
3964.02,-0.0032628256384476953
3960.02,-0.0020580307024743918
3956.03,-0.00325780861113297
3952.03,-0.005892832640949707
3948.03,-0.0076487070319419485
3944.03,-0.00824541405927438
3940.04,-0.008980862417284883
3936.04,-0.010103853553890435
3932.04,-0.011232465447201728
3928.04,-0.012975953700247624
3924.05,-0.015497509608158667
3920.05,-0.016762643006174943
3916.05,-0.015756771255170082
3912.05,-0.015734105324789752
3908.05,-0.020082504025491416
3904.06,-0.026500165120777387
3900.06,-0.028344895561540677
3896.06,-0.024845881069901557
3892.06,-0.022307357499386546
3888.07,-0.023952940065700777
3884.07,-0.026682129945002367
3880.07,-0.027429542389042407
3876.07,-0.027752436651702295
3872.08,-0.0293004245837919
3868.08,-0.029988812754655533
3864.08,-0.02788909482699659
3860.08,-0.024867463096470276
3856.09,-0.023447249170142886
3852.09,-0.023914453572801933
3848.09,-0.025811472147134515
3844.09,-0.029229504662680577
3840.1,-0.0327077296087983
3836.1,-0.032993454994622765
3832.1,-0.03051118064149404
3828.1,-0.02990235500512263
3824.11,-0.031782236499952043
3820.11,-0.030941963381201126
3816.11,-0.024781292335621565
3812.11,-0.01936545685769107
3808.11,-0.019415112772053444
3804.12,-0.021234704026562943
3800.12,-0.01817008644221946
3796.12,-0.01165529881840786
3792.12,-0.008679076724013083
3788.13,-0.010814160498833415
3784.13,-0.014231835722897667
3780.13,-0.015626382633575932
3776.13,-0.015824915830846668
3772.14,-0.016858564686583668
3768.14,-0.018850773468692315
3764.14,-0.02151614794758719
3760.14,-0.02597170509591411
3756.15,-0.033157445822164004
3752.15,-0.04177402849717272
3748.15,-0.04868578868271242
3744.15,-0.052118343167203776
3740.16,-0.0523941806626351
3736.16,-0.04936767459705281
3732.16,-0.04329928162152189
3728.16,-0.0365167697701799
3724.16,-0.031761682538198326
3720.17,-0.030170971313061967
3716.17,-0.030800696213254614
3712.17,-0.030379735879924197
3708.17,-0.025464788658165125
3704.18,-0.017885930984142737
3700.18,-0.014123154952058329
3696.18,-0.01775413883804902
3692.18,-0.024673518797342395
3688.19,-0.026596726826992427
3684.19,-0.022361337604544257
3680.19,-0.018977279499520154
3676.19,-0.01984849452999521
3672.2,-0.01950827236778739
3668.2,-0.013956785124880102
3664.2,-0.009976303566058017
3660.2,-0.0151306429029203
3656.21,-0.02922752177609759
3652.21,-0.042034525881484715
3648.21,-0.040763802538179655
3644.21,-0.02939591800658652
3640.21,-0.021352302129605184
3636.22,-0.021326625936864418
3632.22,-0.025974027156080257
3628.22,-0.029817440484737178
3624.22,-0.030687376378664276
3620.23,-0.030199853234218
3616.23,-0.02909605970280156
3612.23,-0.026022056191236174
3608.23,-0.020990304030673798
3604.24,-0.017127057970699314
3600.24,-0.01742223282732261
3596.24,-0.02183732085006919
3592.24,-0.027102385281020706
3588.25,-0.028555989553142355
3584.25,-0.024645438684812202
3580.25,-0.018999216359045914
3576.25,-0.016414676417408788
3572.26,-0.0184558214063862
3568.26,-0.022398112941858294
3564.26,-0.023961180297690923
3560.26,-0.022416983063445625
3556.26,-0.020458544007427353
3552.27,-0.019345719428040566
3548.27,-0.01775567796323691
3544.27,-0.014823027672602669
3540.27,-0.012207366439674563
3536.28,-0.011709890963418582
3532.28,-0.012571080604192257
3528.28,-0.01226117591944774
3524.28,-0.009055538032355114
3520.29,-0.004072495900845239
3516.29,-0.000786961580141507
3512.29,-0.0019749240961562005
3508.29,-0.006612401629964188
3504.3,-0.009826529921995363
3500.3,-0.007790673894535669
3496.3,-0.0026579989662054463
3492.3,-0.00017546434735218712
3488.31,-0.002869404074911862
3484.31,-0.00777590983916815
3480.31,-0.010534670841904499
3476.31,-0.01007159578789387
3472.32,-0.008437300322742966
3468.32,-0.007645640741425447
3464.32,-0.008404890327489123
3460.32,-0.010408223510734322
3456.32,-0.012543183290133689
3452.33,-0.013643810811485451
3448.33,-0.01365373350234807
3444.33,-0.013297778991600173
3440.33,-0.012132767524726019
3436.34,-0.00909482607670974
3432.34,-0.0050603904044045885
3428.34,-0.0027469196526611235
3424.34,-0.0034286296627156782
3420.35,-0.005213113471087206
3416.35,-0.005541692230953186
3412.35,-0.0040730436444413095
3408.35,-0.0021277150456910695
3404.36,-0.0008592467443347615
3400.36,-0.0011186409236616634
3396.36,-0.003597204714063381
